,upc,sku
110,889349162859,0
111,889349188682,288190708
112,888793711934,0
113,889296422068,0
114,889349188705,288190709
115,889894510679,288293385
116,889349032763,294763619
117,889800996245,286066097
118,886227718504,0
119,794278994023,0
120,886227736133,262949987
121,888863336494,0
122,886227861781,0
123,702706436915,0
124,22265915486,278470021
125,887899981555,275311157
126,889661068211,0
127,616043290508,0
128,886227941599,0
129,889955354365,292343312
130,889349162880,286994917
131,889233743294,277653910
132,22265863312,270481138
133,889349335246,294506728
134,887899616853,268363679
135,700443660778,0
136,808112939436,0
137,889894141767,285905224
138,889899102695,293655848
139,22265866290,270803110
140,887758934647,292341967
141,22265930762,0
142,886227843930,270969788
143,889349200773,0
144,886227884537,0
145,888793695890,281408624
146,680474200962,0
147,748006405282,0
148,821270506746,288891419
149,726419846649,0
150,825633377431,0
151,889349077832,0
152,887899773884,276980493
153,887758706749,0
154,12305144990,0
155,809395438043,0
156,886227905409,285915944
157,886227605965,255112973
158,888793380543,0
159,889349188699,288190839
160,889661034032,288361202
161,715407511614,0
162,190151652538,293391478
163,887899773891,276980490
164,888863161669,292338681
165,889296670315,0
166,887899844409,285914193
167,889296197799,0
168,794504593761,0
169,887111392329,0
170,888863043934,0
171,809186253480,0
172,888793716892,0
173,887899841040,0
174,190151712850,0
175,889661066293,0
176,888863528141,290556520
177,887899658297,272446257
178,888793321867,0
179,812177024198,0
180,787468116244,292335129
181,884116176541,278005331
182,889955719119,287725640
183,708886967461,0
184,888182325520,0
185,888863591480,293753950
186,884116134640,0
187,884116193739,282264035
188,884116168331,287496130
189,717109873786,0
190,92281801216,209084669
191,889894582294,288647532
192,825633307667,0
193,22265863282,270481155
194,889894388834,0
195,884116168027,292334591
196,888182311615,0
197,825633377967,0
198,616983303405,0
199,886227919604,271838118
200,889894305770,0
201,889894470966,0
202,884116165781,283405383
203,886227981021,277228162
204,887899648571,0
205,659337689992,0
206,887899651465,276113813
207,889349200599,292333645
208,889955477958,0
209,190151652521,293391425
210,190151668898,293391424
211,888793692233,283162806
212,889661016069,284120127
213,888863102013,293832257
214,888793765708,270955495
215,702706436724,0
216,819730017253,0
217,889894356109,285643467
218,887899543371,0
219,888863515141,0
220,888772625160,265353334
221,788679077607,0
222,888793178171,0
223,886227895540,270607134
224,889296046042,0
225,889894439949,0
226,886227986804,292336478
227,889296422075,0
228,889800118029,0
229,888793765715,0
230,886227784943,265035733
231,888772019181,0
232,888793797730,289337092
233,22265517529,0
234,889233658468,283671533
235,889561053492,277569950
236,886227876600,282972402
237,888863470310,296821883
238,889894141941,284133198
239,886227881154,291849787
240,884116140153,0
241,819730017758,0
242,22265507247,0
243,889296957737,0
244,888863519927,294143986
245,889296765929,0
246,886227915750,0
247,888863117864,291142153
248,889894502353,0
249,889894331441,293745026
250,825633306356,0
251,889233535301,292336314
252,801940115690,0
253,801947290635,0
254,886227941285,276487222
255,803983049703,0
256,887899755972,0
257,884116168447,0
258,888863129041,292340740
259,887899820915,0
260,889899017005,0
261,888793820858,271886097
262,886227783694,294490206
263,888793798324,272210158
264,889296675181,292332823
265,710883856860,0
266,889894092359,293559289
267,886227764945,268946186
268,793523079515,0
269,886227828067,292336472
270,709153210617,0
271,889894314819,0
272,886227564460,259910289
273,886227732326,285916247
274,889894582904,288372471
275,889894144034,284575841
276,884116205944,292620295
277,888863336401,293832264
278,741271363073,0
279,888863142774,280917167
280,889349004012,280934875
281,889296621539,282211192
282,887758946428,0
283,641676237880,0
284,889349335253,294506727
285,888863591473,293753903
286,22265585726,0
287,886227901029,271381869
288,812177024204,277578759
289,795962338376,292335033
290,825633306462,0
291,825633306639,0
292,889661012733,0
293,888863366804,287010761
294,887899743061,267481625
295,662724908002,229198842
296,888863066568,0
297,730639319807,0
298,889661059424,0
299,623506038294,0
300,888793650141,0
301,887899648533,0
302,889894928450,294355999
303,888863492565,290660117
304,889899102589,0
305,889899102572,293655838
306,887899441127,260245288
307,700443660846,0
308,886227738793,268762778
309,884116146506,265607807
310,889894330550,292333709
311,888793820872,291465200
312,888182024195,269337587
313,888863085958,284118218
314,887111644398,0
315,889349290477,295819919
316,602716498623,0
317,888793404683,0
318,22265803295,292338476
319,887899631863,264816820
320,886227654123,285927349
321,617561007081,0
322,888182131381,255960723
323,649906101277,0
324,888182638040,0
325,889894347183,0
326,888793985151,0
327,700443661867,0
328,889894470973,287645041
329,889661012702,0
330,623506038355,0
331,884116165798,0
332,889296076810,292334121
333,812177024792,0
334,889296262206,292333869
335,888863332878,0
336,813567020219,281396367
337,888863494279,0
338,884840266716,0
339,616983300121,0
340,886227778706,0
341,799417561081,0
342,887899443190,0
343,70000353116,0
344,886227901005,271382043
345,887899271236,261081849
346,634392673629,0
347,741271360300,0
348,884116062189,0
349,887899706264,0
350,888863275496,0
351,889349109946,283842922
352,887758713426,0
353,884116205906,0
354,889028035573,294505900
355,889894144003,0
356,22265962862,279342970
357,886227615810,261157636
358,22265593561,285914901
359,889233836972,295866922
360,889894178107,285532892
361,887276007144,0
362,886227660605,260026933
363,888793695883,0
364,884116136996,267421691
365,889894510686,0
366,618996989614,0
367,888863602100,0
368,888793574317,292332801
369,796890973325,0
370,623506038348,0
371,886227908325,0
372,887899655227,270480585
373,787468124973,0
374,680474200917,278629564
375,725184043123,0
376,888863395750,292337586
377,617561006749,0
378,888863314997,0
379,888863333028,287766092
380,889296662907,280521932
381,888793247266,295866930
382,889800996146,285867380
383,884116189695,0
384,888863336487,0
385,888863051038,277111440
386,888793549889,292333748
387,889894141880,0
388,889894141873,285009981
389,889800997136,0
390,888793819098,0
391,888793821268,0
392,628905024558,0
393,641676235114,0
394,889661012863,0
395,888793821121,271886242
396,889661016052,284120069
397,886227658473,264022437
398,786919873163,0
399,766653301566,0
400,786919872654,292340640
401,886227913671,281872824
402,888863607914,295877435
403,888863519330,290195595
404,887899794414,0
405,888182784341,0
406,888863519354,290195552
407,889349093702,0
408,888863175116,280917179
409,715407518958,0
410,888793298657,265059884
411,889233222690,0
412,888631872148,268557075
413,889800933943,292141919
414,888793660690,292334087
415,602716498876,0
416,645743381087,0
417,888863379781,294118866
418,889800996917,285643406
419,888863519347,290195587
420,888863519378,290195574
421,81258011482,0
422,889233658499,0
423,735858277389,276883150
424,889894368102,0
425,889894368119,0
426,884116204541,292336521
427,889894288141,288375735
428,641676242037,0
429,886227859498,292335432
430,884116166689,0
431,887899858932,271838125
432,886227745463,0
433,887899648601,265607810
434,889800714078,0
435,888182825334,0
436,888863519309,290663870
437,795962344650,0
438,889955459626,289208928
439,884116169215,0
440,888863066612,0
441,888965836915,0
442,884116165903,0
443,886227797417,0
444,888863519361,290195559
445,22265896495,285916194
446,887899402517,258369672
447,889800267642,292336174
448,889296010814,0
449,886227967186,292339862
450,889233224601,276650639
451,889296961482,0
452,884116148319,0
453,887899801778,276319272
454,22265965832,292341341
455,889894928443,294785523
456,888863509331,292051292
457,889296076827,285726865
458,886227583546,254174065
459,796890973301,0
460,889894702265,291690687
461,889233915912,279188096
462,856094004383,0
463,647206111972,0
464,884116145240,270617640
465,786919874207,0
466,888793547052,270163053
467,888772054953,265461409
468,889233046753,276888787
469,888793247143,292333222
470,888793820483,0
471,888863096862,289116065
472,889661037620,0
473,22265879726,0
474,787468122528,0
475,889233225950,276476316
476,887899574566,0
477,889296846062,0
478,190151974784,0
479,819730017765,0
480,887899809453,0
481,888793402887,285928523
482,781462214067,0
483,21200527814,0
484,22265927892,285570946
485,889894439970,297509655
486,887899435058,260974729
487,888863051021,277111445
488,884116165446,276661931
489,889661074106,0
490,702706436922,0
491,884116167075,292341267
492,889894092342,0
493,884116104629,0
494,887899901041,277111437
495,888793251850,0
496,885909342761,0
497,884116146186,268141845
498,885909262236,210459854
499,889296686590,281800383
500,888863333035,292342371
501,889894103161,292333710
502,884116190363,0
503,889349161753,287875108
504,888793589380,292340823
505,888793452189,275597008
506,889296430834,292333392
507,884116190042,0
508,724920107747,0
509,884116183488,0
510,725184023521,0
511,889296814849,282382881
512,889894365682,0
513,888863519323,290195575
514,786919874566,0
515,742230407111,0
516,715407512239,0
517,616983302026,0
518,795962341895,0
519,889899067567,0
520,190151700949,293243696
521,715407512291,0
522,190151712348,294600069
523,882956132710,0
524,715663048169,0
525,889296219651,0
526,12304220725,260974729
527,81159921040,292339479
528,886227891962,270607159
529,886227738861,276845668
530,786919873712,0
531,889349151037,292074460
532,889561462690,292336718
533,888863598090,0
534,884116168034,288034951
535,725184119309,283973931
536,884116147954,270725172
537,889800996207,0
538,888863080786,284926815
539,887899443244,260974726
540,887899764097,276427107
541,22265896815,277142694
542,715407508997,0
543,53474784914,0
544,886227603190,0
545,887899561337,0
546,889899102725,0
547,889899102718,294123181
548,944414244394,270095410
549,884116205487,0
550,889894515094,0
551,766653301436,0
552,741271364124,0
553,840135100998,272813888
554,715407513298,0
555,888793929124,0
556,888793379707,0
557,45555973072,0
558,884116169291,291909703
559,888863047086,0
560,715407519160,0
561,889800613418,292338315
562,887770648348,0
563,888863074914,283352783
564,888793695876,283131010
565,766653301207,0
566,888772199890,270690550
567,889894143945,0
568,887899321269,0
569,738676697230,292334337
570,888182245477,257571505
571,884116164562,292338496
572,888863315048,284930957
573,887899740312,270095399
574,888793549872,277388601
575,889296220961,288382831
576,887899658365,285928044
577,887899665516,276347713
578,887899559167,0
579,889800996139,286066200
580,23798484333,0
581,889899102732,294033426
582,884116204428,0
583,888182268032,0
584,888863066629,0
585,888863172276,283592185
586,888863341634,0
587,888863117871,288389790
588,888863341610,288389791
589,888863117895,288389762
590,700443660716,0
591,887899981548,275311136
592,889894582935,288371972
593,884116190912,292335808
594,884116211495,0
595,889661034049,292339794
596,884116144670,0
597,889894914811,0
598,887173013644,292340099
599,641676237286,0
600,12300268271,260974726
601,717356403378,0
602,715407514790,0
603,888863341627,288389771
604,888863117888,0
605,741271363240,0
606,786919874191,0
607,715407512192,0
608,887899655234,0
609,889894183552,292334043
610,786919873767,0
611,887899553295,0
612,889233759509,277653936
613,888793206799,0
614,888793577509,268807377
615,887899756023,270277484
616,886227126934,0
617,884116206033,294949614
618,889233743423,277653984
619,889349186923,287017265
620,888793101292,265486531
621,886227967889,283017565
622,640626589215,0
623,888863470419,0
624,888863598120,297436858
625,888182396063,269348856
626,887899808562,269250106
627,22265951361,282570693
628,889955979506,0
629,22265892862,292334874
630,889800619991,292340152
631,190404094665,294872102
632,888793253755,0
633,715407513052,0
634,715407509116,0
635,715407512390,0
636,889800883071,0
637,888863370566,0
638,794504050370,0
639,888863298587,0
640,795962341208,0
641,741271363851,0
642,22265620472,0
643,888793343265,0
644,640626589277,0
645,889296260097,0
646,751492565019,0
647,649906104285,0
648,884116165026,283405406
649,812177024693,0
650,825633378025,0
651,639068435563,0
652,807320207030,0
653,889233201381,276172770
654,888863602117,295683984
655,888863602087,295877436
656,888863602124,295877418
657,888863602094,295877417
658,683405610380,285928464
659,888793746974,0
660,888863387779,286999797
661,887899812163,0
662,889296353942,0
663,884116203933,287865802
664,884116167921,287088171
665,190151270848,294490040
666,889296069867,0
667,889349007877,281153225
668,715407512338,0
669,737257000278,0
670,22265714492,0
671,889661012740,0
672,887899815478,0
673,889349051276,0
674,887899399510,0
675,190151825956,0
676,889661013464,0
677,889349158609,292333964
678,888182867679,0
679,730639331571,0
680,884116145813,268614781
681,888793847817,0
682,717109878521,0
683,888863475520,289212866
684,919575234294,269250106
685,888863602995,296132188
686,889661056263,0
687,889349008607,278457485
688,889894092366,292333920
689,889233957066,0
690,888863074686,278626298
691,887899755996,270431046
692,884116136781,0
693,717356402890,0
694,22265991053,0
695,400027740574,0
696,884116165804,0
697,889296226925,276946618
698,889894144010,0
699,887899561566,265607797
700,787468117432,0
701,884116205104,0
702,889894515100,287881529
703,889894143952,284438514
704,96633106141,208344488
705,888863203277,0
706,886227977796,277228144
707,887899525896,265486559
708,888793868409,0
709,889349189627,0
710,889894143990,292333749
711,888182846520,292332931
712,889894277022,0
713,884116144885,265455968
714,884116135371,292333128
715,887899858949,271838124
716,22265638484,0
717,889296902362,0
718,889955337580,0
719,884116165774,0
720,886227668267,292336802
721,793889061025,0
722,814930022991,293979361
723,889233046760,0
724,886227505722,249961919
725,889349048443,0
726,888182463109,0
727,889233631539,284020384
728,618996993819,0
729,884116205432,0
730,884116168898,287928029
731,886111643356,0
732,884116164623,276062993
733,889894562999,0
734,761645305782,0
735,887111604125,0
736,888863387762,286999799
737,887899989858,292340743
738,887899140624,0
739,190404298193,0
740,754563861584,0
741,884116206835,0
742,22265896488,292333870
743,889894388759,0
744,888863095490,0
745,888772524210,0
746,22265757758,0
747,888965836748,276807572
748,889296945512,0
749,888965101839,0
750,884116179221,0
751,715407518927,0
752,887899401688,0
753,886227478828,256247184
754,22265923665,281083812
755,766653301191,0
756,766653301252,0
757,889894221667,285588379
758,766653301603,0
759,884116191681,0
760,889800883040,0
761,886227654079,0
762,889349230954,289332536
763,889233748435,0
764,662724905148,0
765,888631516547,265669604
766,400088780243,0
767,888863587551,0
768,889894035028,287012889
769,887899789779,276736118
770,765738605322,0
771,889894592729,288371682
772,888793943878,279116006
773,715407512437,0
774,889894211255,0
775,889894470942,0
776,889800620430,285097080
777,888793692226,292343447
778,889955601582,0
779,884116165224,285608863
780,888965110886,0
781,889561349717,282264679
782,889894956620,0
783,889955105943,287619169
784,889899608791,0
785,618996993611,0
786,884116206064,0
787,888793259870,285920153
788,22265877722,276241596
789,888863286843,285729090
790,889661068228,287026885
791,886227941308,277228157
792,735858286251,276491475
793,889349163450,0
794,889894347015,0
795,884116165729,292335801
796,888863204274,282264516
797,888182408346,0
798,887899443268,260974724
799,889894365491,0
800,884116206811,291740473
801,887899443220,260974755
802,841161479478,0
803,715407508751,0
804,886227872992,285917702
805,888182370391,0
806,889899306802,0
807,889233759455,277654030
808,725184109911,0
809,222658633120,270481138
810,884116167587,284199978
811,889661009689,0
812,618996990306,0
813,889661012719,292342176
814,640626590235,0
815,889894818270,0
816,888863577200,294033462
817,888863387755,287003530
818,886227843954,271382058
819,190151974845,0
820,888863302345,288389781
821,888863302673,288389819
822,888182373668,0
823,801940117311,0
824,889894011916,292333390
825,12304335399,0
826,884116168676,287496024
827,22265811887,0
828,887899244889,0
829,889894347244,0
830,766653302037,0
831,889349161722,0
832,888182312353,0
833,889661094005,0
834,889894305756,0
835,888793073315,0
836,889296306696,276891725
837,889894242471,0
838,889349157558,0
839,22265457269,0
840,888793016695,0
841,22265929148,287725842
842,731236346654,288634240
843,886227603145,262321962
844,888631287683,0
845,888863543687,0
846,889661015383,292342544
847,889894515124,287770945
848,887758362211,0
849,809394589029,0
850,804892188378,0
851,889894368058,0
852,884116203698,287865646
853,884116168980,287496322
854,22265818305,268291349
855,889661064695,0
856,887758518595,0
857,889955349910,0
858,400016500011,0
859,889894118783,0
860,887899487781,260974722
861,887899808579,269250084
862,889296196297,292333932
863,190151259911,292347101
864,889296731023,0
865,880959974627,287893137
866,886227279883,0
867,22265732595,0
868,766653300927,0
869,887263377465,0
870,889233046890,276804768
871,889296662938,280523486
872,888466574804,0
873,888863341603,289412950
874,725184080524,284902777
875,888182408124,0
876,889349288351,0
877,887899645051,0
878,889955143327,0
879,889233759448,277654029
880,766653301498,0
881,22265902578,0
882,884116161868,0
883,888863001965,282264154
884,884116191643,0
885,887899561573,0
886,889349351772,297369522
887,766653302198,0
888,884116203353,292334995
889,889349177037,0
890,884116173557,0
891,190404287258,295897288
892,889894017314,291984079
893,887899330148,0
894,22265929131,284856416
895,889233223628,0
896,22265818718,292332940
897,882956135018,292342214
898,888793835340,271348994
899,884116164524,292340643
900,888863484249,0
901,889233534823,287009216
902,888793332610,0
903,766653301030,0
904,889661015345,0
905,889894254207,288778972
906,888863376759,286948303
907,882658762949,270277550
908,889894017291,291984104
909,718037758305,0
910,22265823040,285928240
911,889296305859,278041857
912,888793329542,0
913,889349173008,0
914,96633105755,208344398
915,22265890011,277730488
916,889894067050,285883421
917,889296684169,0
918,725184109959,285617836
